age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,gender_encoded,workout_template_id,nutrition_template_id
63,Male,182.9,111.1,High Activity,12.0,0.0,33.21135906202274,Obese,Fat Loss,2096.8548,1.81,3795.307188,0,3.0,3.0
65,Female,172.7,70.3,High Activity,22.0,0.0,23.570600654679303,Normal,Fat Loss,1351.2316999999998,1.81,2445.7293769999997,1,3.0,1.0
65,Male,188.0,83.9,High Activity,20.0,0.0,23.738116794929837,Normal,Fat Loss,1745.5773000000004,1.81,3159.494913000001,0,3.0,1.0
34,Male,154.9,81.6,High Activity,10.0,2.0,34.00848795178462,Obese,Fat Loss,1731.9043000000001,1.81,3134.7467830000005,0,3.0,3.0
36,Female,167.6,58.1,High Activity,25.0,3.0,20.683693986705478,Normal,Fat Loss,1348.1885000000002,1.81,2440.2211850000003,1,3.0,1.0
36,Male,170.2,61.2,High Activity,8.0,3.0,21.126731390870766,Normal,Fat Loss,1520.6762,1.81,2752.4239220000004,0,3.0,1.0
29,Female,154.9,68.0,High Activity,25.0,0.0,28.340406626487187,Overweight,Fat Loss,1430.6992000000002,1.81,2589.5655520000005,1,3.0,2.0
29,Male,182.9,81.6,High Activity,17.0,0.0,24.392861381287627,Normal,Fat Loss,1894.6613,1.81,3429.336953,0,3.0,1.0
43,Female,167.6,67.1,High Activity,7.0,2.0,23.887708545747632,Normal,Fat Loss,1401.1014999999998,1.81,2535.9937149999996,1,3.0,1.0
34,Male,190.5,90.7,High Activity,5.0,2.0,24.99293887476664,Normal,Fat Loss,2024.6614,1.81,3664.637134,0,3.0,1.0
19,Male,188.0,72.6,High Activity,7.0,0.0,20.540968764146672,Normal,Fat Loss,1855.3331999999998,1.81,3358.1530919999996,0,3.0,1.0
53,Female,157.5,65.8,High Activity,14.0,7.0,26.52557319223986,Overweight,Fat Loss,1314.4905999999999,1.81,2379.227986,1,3.0,2.0
53,Female,157.5,68.0,High Activity,5.0,0.0,27.41244646006551,Overweight,Fat Loss,1334.834,1.81,2416.04954,1,3.0,2.0
42,Female,172.7,61.2,High Activity,5.0,2.0,20.519498720716552,Normal,Fat Loss,1366.674,1.81,2473.67994,1,3.0,1.0
27,Female,170.2,61.2,Low Activity,1.0,1.0,21.126731390870766,Normal,Fat Loss,1423.8790000000001,1.29,1836.8039100000003,1,1.0,1.0
52,Female,162.6,54.4,High Activity,26.0,2.0,20.575851514972715,Normal,Fat Loss,1229.2045999999998,1.81,2224.8603259999995,1,3.0,1.0
56,Male,172.7,82.6,High Activity,20.0,2.0,27.694617554431158,Overweight,Fat Loss,1705.8295,1.81,3087.5513950000004,0,3.0,2.0
59,Male,188.0,104.3,High Activity,5.0,0.0,29.50995925758262,Overweight,Fat Loss,2052.9381000000003,1.81,3715.8179610000007,0,3.0,2.0
56,Female,167.6,68.0,High Activity,5.0,0.0,24.20811000165185,Normal,Fat Loss,1353.1338,1.81,2449.1721780000003,1,3.0,1.0
48,Male,182.9,108.9,Moderate Activity,4.0,0.0,32.553708387527244,Obese,Fat Loss,2152.5364,1.55,3336.43142,0,2.0,3.0
53,Female,165.1,97.5,High Activity,8.0,5.0,35.76930230783538,Obese,Fat Loss,1631.1653,1.81,2952.409193,1,3.0,3.0
19,Male,154.9,104.3,Moderate Activity,4.0,0.0,43.469182516803144,Obese,Fat Loss,2121.1712,1.55,3287.8153600000005,0,2.0,3.0
44,Male,175.3,86.2,Moderate Activity,4.0,1.0,28.050682572032816,Overweight,Fat Loss,1834.6601000000005,1.55,2843.723155000001,0,2.0,2.0
43,Female,167.6,65.8,Moderate Activity,4.0,0.0,23.424906442774876,Normal,Fat Loss,1389.0803999999998,1.55,2153.07462,1,2.0,1.0
48,Female,165.1,127.0,High Activity,5.0,2.0,46.591809159949676,Obese,Fat Loss,1925.6018000000001,1.81,3485.3392580000004,1,3.0,3.0
50,Male,193.0,113.4,High Activity,5.0,2.0,30.44377030255846,Obese,Fat Loss,2249.9388000000004,1.81,4072.389228000001,0,3.0,3.0
24,Female,154.9,63.5,High Activity,8.0,0.0,26.46493854091083,Overweight,Fat Loss,1410.7377,1.81,2553.4352369999997,1,3.0,2.0
26,Male,182.9,104.3,High Activity,13.0,1.0,31.1786206135821,Obese,Fat Loss,2215.8042000000005,1.81,4010.605602000001,0,3.0,3.0
36,Female,172.7,70.3,High Activity,10.0,10.0,23.570600654679303,Normal,Fat Loss,1476.8017,1.81,2673.011077,1,3.0,1.0
37,Male,188.0,97.5,High Activity,10.0,10.0,27.58601177003169,Overweight,Fat Loss,2086.7325,1.81,3776.985825,0,3.0,2.0
52,Male,180.3,79.4,High Activity,5.0,3.0,24.424689361940363,Normal,Fat Loss,1722.1395000000002,1.81,3117.0724950000003,0,3.0,1.0
50,Female,167.6,77.1,Low Activity,2.0,0.0,27.44772472246114,Overweight,Fat Loss,1463.2614999999998,1.29,1887.607335,1,1.0,2.0
52,Male,180.3,136.1,High Activity,5.0,0.0,41.866501538540085,Obese,Fat Loss,2481.7494000000006,1.81,4491.966414000001,0,3.0,3.0
52,Female,165.1,79.4,High Activity,5.0,0.0,29.12905234094492,Overweight,Fat Loss,1468.1245999999999,1.81,2657.3055259999996,1,3.0,2.0
18,Female,167.6,74.8,High Activity,5.0,0.0,26.628921001817034,Overweight,Fat Loss,1580.5533999999998,1.81,2860.801654,1,3.0,2.0
43,Male,193.0,95.3,High Activity,0.0,3.0,25.584579451797364,Overweight,Fat Loss,2047.1921000000002,1.81,3705.4177010000003,0,3.0,2.0
43,Female,180.3,61.2,Moderate Activity,0.0,2.0,18.826082984266375,Normal,Fat Loss,1385.8888000000002,1.55,2148.12764,1,2.0,1.0
57,Male,172.7,68.0,High Activity,10.0,10.0,22.799443023018387,Normal,Fat Loss,1504.5563,1.81,2723.246903,0,3.0,1.0
58,Female,165.1,95.3,High Activity,14.0,3.0,34.962200101914995,Obese,Fat Loss,1589.1719,1.81,2876.401139,1,3.0,3.0
60,Female,165.1,68.0,High Activity,0.0,7.0,24.946795455721087,Normal,Fat Loss,1328.0688000000002,1.81,2403.8045280000006,1,3.0,1.0
28,Female,165.1,59.0,High Activity,0.0,10.0,21.645013704228592,Normal,Fat Loss,1383.4057999999998,1.81,2503.964498,1,3.0,1.0
57,Male,170.2,79.4,Moderate Activity,4.0,2.0,27.409517523449985,Overweight,Fat Loss,1645.2846000000002,1.55,2550.19113,0,2.0,2.0
52,Female,157.5,52.2,Moderate Activity,4.0,2.0,21.04308390022676,Normal,Fat Loss,1193.0613999999998,1.55,1849.2451699999997,1,2.0,1.0
40,Female,167.6,72.6,Moderate Activity,3.0,0.0,25.84571744294006,Overweight,Fat Loss,1464.9499999999998,1.55,2270.6724999999997,1,2.0,2.0
46,Male,188.0,92.1,Moderate Activity,3.0,0.0,26.05817111815301,Overweight,Fat Loss,1963.2957,1.55,3043.108335,0,2.0,2.0
35,Female,170.2,61.2,High Activity,5.0,0.0,21.126731390870766,Normal,Fat Loss,1389.2390000000003,1.81,2514.5225900000005,1,3.0,1.0
37,Male,193.0,95.3,High Activity,5.0,0.0,25.584579451797364,Overweight,Fat Loss,2081.2541,1.81,3767.0699210000002,0,3.0,2.0
40,Male,182.9,117.9,High Activity,14.0,7.0,35.24409751046338,Obese,Fat Loss,2318.5254000000004,1.81,4196.530974000001,0,3.0,3.0
43,Male,154.9,77.1,High Activity,48.0,48.0,32.133019866208265,Obese,Fat Loss,1620.5248000000001,1.81,2933.1498880000004,0,3.0,3.0
33,Female,165.1,63.5,High Activity,5.0,0.0,23.295904579974838,Normal,Fat Loss,1403.3672999999997,1.81,2540.0948129999992,1,3.0,1.0
33,Male,182.9,75.7,High Activity,10.0,15.0,22.629161845140608,Normal,Fat Loss,1792.9110000000003,1.81,3245.168910000001,0,3.0,1.0
54,Female,170.2,77.1,High Activity,19.0,4.0,26.615539056146012,Overweight,Fat Loss,1453.9963,1.81,2631.733303,1,3.0,2.0
56,Male,185.4,79.4,High Activity,15.0,4.0,23.099418267043237,Normal,Fat Loss,1723.9064,1.81,3120.2705840000003,0,3.0,1.0
55,Male,154.9,72.6,High Activity,10.0,8.0,30.257551780631907,Obese,Fat Loss,1492.1143,1.81,2700.726883,0,3.0,3.0
50,Female,172.7,63.5,Moderate Activity,4.0,2.0,21.290656352377464,Normal,Fat Loss,1353.3020999999999,1.55,2097.618255,1,2.0,1.0
33,Male,182.9,99.8,High Activity,10.0,5.0,29.833426052114035,Overweight,Fat Loss,2115.7787000000003,1.81,3829.5594470000005,0,3.0,2.0
33,Female,162.6,68.0,High Activity,10.0,0.0,25.719814393715897,Overweight,Fat Loss,1437.2338,1.81,2601.393178,1,3.0,2.0
53,Female,162.6,61.2,Moderate Activity,4.0,0.0,23.147832954344306,Normal,Fat Loss,1287.7542,1.55,1996.0190100000002,1,2.0,1.0
28,Male,170.2,63.5,Low Activity,2.0,0.0,21.920709858174735,Normal,Fat Loss,1596.9053000000001,1.29,2060.007837,0,1.0,1.0
25,Male,188.0,86.2,Low Activity,2.0,0.0,24.38886373924853,Normal,Fat Loss,2003.4704000000004,1.29,2584.476816000001,0,1.0,1.0
50,Female,157.5,77.1,High Activity,8.0,2.0,31.08087679516251,Obese,Fat Loss,1431.9716999999998,1.81,2591.8687769999997,1,3.0,3.0
47,Male,154.9,113.4,High Activity,1.0,3.0,47.26179575652422,Obese,Fat Loss,2084.1279000000004,1.81,3772.271499000001,0,3.0,3.0
50,Female,170.2,70.3,Moderate Activity,3.0,0.0,24.268124457160372,Normal,Fat Loss,1408.4366999999997,1.55,2183.0768849999995,1,2.0,1.0
64,Female,167.6,59.0,High Activity,14.0,0.0,21.004095442609692,Normal,Fat Loss,1235.2707999999998,1.81,2235.8401479999998,1,3.0,1.0
59,Male,154.9,68.0,High Activity,20.0,10.0,28.340406626487187,Overweight,Fat Loss,1407.7801000000002,1.81,2548.0819810000003,0,3.0,2.0
60,Male,188.0,81.6,High Activity,5.0,1.0,23.087369850611136,Normal,Fat Loss,1743.1492000000003,1.81,3155.1000520000007,0,3.0,1.0
59,Female,162.6,56.7,High Activity,20.0,6.0,21.445786413583697,Normal,Fat Loss,1220.1626999999999,1.81,2208.494487,1,3.0,1.0
44,Male,154.9,80.7,High Activity,2.0,7.0,33.633394334669354,Obese,Fat Loss,1663.0770000000002,1.81,3010.1693700000005,0,3.0,3.0
43,Female,160.0,59.0,High Activity,7.0,1.0,23.046874999999996,Normal,Fat Loss,1302.656,1.81,2357.80736,1,3.0,1.0
58,Male,188.0,93.0,High Activity,10.0,2.0,26.312811226799457,Overweight,Fat Loss,1907.2290000000003,1.81,3452.0844900000006,0,3.0,2.0
57,Female,154.9,68.0,High Activity,6.0,0.0,28.340406626487187,Overweight,Fat Loss,1309.4592000000002,1.81,2370.1211520000006,1,3.0,2.0
27,Male,188.0,102.1,High Activity,12.0,2.0,28.88750565866908,Overweight,Fat Loss,2205.1287,1.81,3991.2829470000006,0,3.0,2.0
59,Female,182.9,83.9,High Activity,10.0,2.0,25.080405268260197,Overweight,Fat Loss,1534.5705,1.81,2777.5726050000003,1,3.0,2.0
58,Female,170.2,68.0,High Activity,10.0,5.0,23.474145989856407,Normal,Fat Loss,1352.5285999999999,1.81,2448.0767659999997,1,3.0,1.0
21,Female,175.3,59.0,High Activity,5.0,5.0,19.19942310614775,Normal,Fat Loss,1445.3153999999997,1.81,2616.0208739999994,1,3.0,1.0
51,Male,172.7,122.5,Moderate Activity,4.0,2.0,41.072526034114006,Obese,Fat Loss,2268.7547999999997,1.55,3516.56994,0,2.0,3.0
53,Female,160.0,59.0,Low Activity,1.0,0.0,23.046874999999996,Normal,Fat Loss,1259.356,1.29,1624.56924,1,1.0,1.0
52,Male,188.0,93.0,Low Activity,2.0,1.0,26.312811226799457,Overweight,Fat Loss,1941.2910000000004,1.29,2504.2653900000005,0,1.0,2.0
44,Female,180.3,72.6,Low Activity,2.0,0.0,22.33290236368854,Normal,Fat Loss,1486.9746,1.29,1918.197234,1,1.0,1.0
19,Female,180.3,72.6,Low Activity,2.0,0.0,22.33290236368854,Normal,Fat Loss,1595.2246,1.29,2057.839734,1,1.0,1.0
61,Male,193.0,80.7,High Activity,40.0,7.0,21.665011141238693,Normal,Fat Loss,1749.4099,1.81,3166.431919,0,3.0,1.0
35,Male,175.3,65.8,High Activity,5.0,10.0,21.412237972619018,Normal,Fat Loss,1612.4543,1.81,2918.542283,0,3.0,1.0
52,Male,180.3,81.6,High Activity,14.0,0.0,25.10144397902183,Overweight,Fat Loss,1751.6129,1.81,3170.4193490000002,0,3.0,2.0
48,Female,175.3,63.5,High Activity,14.0,0.0,20.663785885430208,Normal,Fat Loss,1370.0168999999999,1.81,2479.730589,1,3.0,1.0
21,Male,154.9,65.8,High Activity,14.0,5.0,27.42351111798319,Overweight,Fat Loss,1594.0327000000002,1.81,2885.1991870000006,0,3.0,2.0
18,Female,172.7,63.5,High Activity,14.0,7.0,21.290656352377464,Normal,Fat Loss,1491.8620999999998,1.81,2700.2704009999998,1,3.0,1.0
38,Female,162.6,68.0,High Activity,17.0,3.0,25.719814393715897,Overweight,Fat Loss,1415.5838,1.81,2562.2066780000005,1,3.0,2.0
35,Male,154.9,68.0,High Activity,20.0,4.0,28.340406626487187,Overweight,Fat Loss,1544.0281000000002,1.81,2794.6908610000005,0,3.0,2.0
34,Female,167.6,61.2,High Activity,22.0,0.0,21.787299001486666,Normal,Fat Loss,1385.5142,1.81,2507.780702,1,3.0,1.0
23,Male,195.6,95.3,High Activity,40.0,0.0,24.908937316254114,Normal,Fat Loss,2173.2095,1.81,3933.509195,0,3.0,1.0
62,Male,180.3,77.1,High Activity,20.0,20.0,23.717173171355185,Normal,Fat Loss,1634.5564000000002,1.81,2958.5470840000003,0,3.0,1.0
53,Male,180.3,98.4,Moderate Activity,3.0,0.0,30.269388327643977,Obese,Fat Loss,1971.0055000000007,1.55,3055.0585250000013,0,2.0,3.0
50,Female,154.9,72.6,Moderate Activity,4.0,0.0,30.257551780631907,Obese,Fat Loss,1382.3054,1.55,2142.57337,1,2.0,3.0
29,Male,154.9,74.8,High Activity,20.0,6.0,31.174447289135905,Obese,Fat Loss,1669.1897000000001,1.81,3021.2333570000005,0,3.0,3.0
29,Female,175.3,56.7,High Activity,15.0,0.0,18.450971018958942,Underweight,Fat Loss,1389.4073,1.81,2514.827213,1,3.0,
53,Female,167.6,104.3,High Activity,4.0,3.0,37.130968723121875,Obese,Fat Loss,1701.7899,1.81,3080.239719,1,3.0,3.0
19,Female,160.0,81.6,High Activity,5.0,4.0,31.874999999999993,Obese,Fat Loss,1615.5582,1.81,2924.160342,1,3.0,3.0
65,Female,175.3,61.2,High Activity,25.0,10.0,19.915333798241395,Normal,Fat Loss,1275.1388,1.81,2308.001228,1,3.0,1.0
63,Male,182.9,82.6,Moderate Activity,3.0,1.0,24.691793506058307,Normal,Fat Loss,1715.0403000000006,1.55,2658.312465000001,0,2.0,1.0
53,Male,154.9,79.4,High Activity,8.0,2.0,33.09159244328063,Obese,Fat Loss,1594.5679000000005,1.81,2886.167899000001,0,3.0,3.0
51,Male,154.9,86.2,High Activity,5.0,1.0,35.92563310592935,Obese,Fat Loss,1697.0215000000003,1.81,3071.6089150000007,0,3.0,3.0
46,Female,157.5,47.6,Moderate Activity,4.0,0.0,19.188712522045858,Normal,Fat Loss,1176.5051999999998,1.55,1823.5830599999997,1,2.0,1.0
63,Male,172.7,104.3,High Activity,5.0,0.0,34.970322166188495,Obese,Fat Loss,1956.8054000000002,1.81,3541.8177740000006,0,3.0,3.0
64,Female,162.6,46.3,Low Activity,1.0,0.0,17.512167741603616,Underweight,Fat Loss,1102.3438999999998,1.29,1422.0236309999998,1,1.0,
65,Male,193.0,83.9,High Activity,7.0,0.0,22.52409460656662,Normal,Fat Loss,1769.5723000000003,1.81,3202.9258630000004,0,3.0,1.0
61,Female,172.7,65.8,High Activity,6.0,0.0,22.06181398403838,Normal,Fat Loss,1326.9402,1.81,2401.761762,1,3.0,1.0
47,Male,172.7,69.4,Moderate Activity,4.0,0.0,23.26884332055112,Normal,Fat Loss,1580.0821,1.55,2449.1272550000003,0,2.0,1.0
49,Male,172.7,67.1,High Activity,5.0,25.0,22.4976856888902,Normal,Fat Loss,1537.9149999999997,1.81,2783.6261499999996,0,3.0,1.0
56,Male,182.9,79.4,Low Activity,0.0,0.0,23.73521070679213,Normal,Fat Loss,1711.9089000000001,1.29,2208.362481,0,1.0,1.0
45,Male,182.9,74.8,High Activity,19.0,5.0,22.36012293284699,Normal,Fat Loss,1712.7297,1.81,3100.040757,0,3.0,1.0
43,Female,180.3,70.3,High Activity,15.0,3.0,21.625386173103365,Normal,Fat Loss,1470.0364999999997,1.81,2660.7660649999993,1,3.0,1.0
40,Male,154.9,83.9,High Activity,3.0,6.0,34.96706052885699,Obese,Fat Loss,1728.6554000000006,1.81,3128.866274000001,0,3.0,3.0
47,Female,170.2,56.7,High Activity,40.0,0.0,19.573295259189095,Normal,Fat Loss,1295.6674999999998,1.81,2345.1581749999996,1,3.0,1.0
60,Male,154.9,90.7,High Activity,8.0,2.0,37.80110119150571,Obese,Fat Loss,1706.2150000000001,1.81,3088.2491500000006,0,3.0,3.0
60,Female,154.9,63.5,Moderate Activity,2.0,2.0,26.46493854091083,Overweight,Fat Loss,1254.8577,1.55,1945.0294350000001,1,2.0,2.0
60,Male,182.9,90.7,High Activity,0.0,5.0,27.113143716700833,Overweight,Fat Loss,1840.5870000000004,1.81,3331.462470000001,0,3.0,2.0
60,Female,152.4,81.6,Low Activity,2.0,0.0,35.133403600140525,Obese,Fat Loss,1414.4833999999998,1.29,1824.6835859999999,1,1.0,3.0
62,Male,185.4,83.9,High Activity,45.0,0.0,24.40857925195123,Normal,Fat Loss,1750.1309000000003,1.81,3167.7369290000006,0,3.0,1.0
36,Male,185.4,104.3,High Activity,7.0,5.0,30.343442383534125,Obese,Fat Loss,2171.0317000000005,1.81,3929.5673770000008,0,3.0,3.0
41,Female,154.9,61.2,High Activity,14.0,5.0,25.50636596383847,Overweight,Fat Loss,1315.8596000000002,1.81,2381.7058760000004,1,3.0,2.0
50,Male,154.9,81.6,High Activity,16.0,0.0,34.00848795178462,Obese,Fat Loss,1641.0723000000003,1.81,2970.3408630000004,0,3.0,3.0
60,Female,165.1,83.9,High Activity,28.0,0.0,30.77994321669117,Obese,Fat Loss,1475.0961,1.81,2669.923941,1,3.0,3.0
57,Male,185.4,83.9,Moderate Activity,4.0,0.0,24.40857925195123,Normal,Fat Loss,1778.5159000000003,1.55,2756.6996450000006,0,2.0,1.0
18,Female,167.6,53.5,High Activity,10.0,0.0,19.046086545417264,Normal,Fat Loss,1383.5922999999998,1.81,2504.3020629999996,1,3.0,1.0
61,Female,172.7,77.1,High Activity,9.0,1.0,25.850544956981143,Overweight,Fat Loss,1431.4312999999997,1.81,2590.8906529999995,1,3.0,2.0
31,Female,170.2,79.4,High Activity,12.0,1.0,27.409517523449985,Overweight,Fat Loss,1574.8544000000002,1.81,2850.4864640000005,1,3.0,2.0
54,Female,160.0,57.6,Low Activity,2.0,1.0,22.499999999999996,Normal,Fat Loss,1242.0802,1.29,1602.283458,1,1.0,1.0
23,Male,180.3,73.5,High Activity,5.0,3.0,22.609756525221872,Normal,Fat Loss,1807.7302000000002,1.81,3271.9916620000004,0,3.0,1.0
44,Male,172.7,63.5,High Activity,10.0,2.0,21.290656352377464,Normal,Fat Loss,1518.0708,1.81,2747.708148,0,3.0,1.0
43,Female,160.0,54.4,High Activity,10.0,3.0,21.249999999999996,Normal,Fat Loss,1260.1198,1.81,2280.8168379999997,1,3.0,1.0
57,Male,188.0,102.1,High Activity,15.0,0.0,28.88750565866908,Overweight,Fat Loss,2034.8187000000003,1.81,3683.0218470000004,0,3.0,2.0
64,Female,170.2,59.0,High Activity,5.0,0.0,20.36727372649306,Normal,Fat Loss,1243.3256000000001,1.81,2250.4193360000004,1,3.0,1.0
47,Female,162.6,64.4,High Activity,5.0,5.0,24.35817716110741,Normal,Fat Loss,1343.3246,1.81,2431.4175259999997,1,3.0,1.0
54,Male,154.9,88.5,High Activity,5.0,1.0,36.88420568300171,Obese,Fat Loss,1710.8036000000002,1.81,3096.5545160000006,0,3.0,3.0
58,Female,167.6,90.7,High Activity,5.0,2.0,32.289346722791514,Obese,Fat Loss,1554.3807,1.81,2813.429067,1,3.0,3.0
53,Female,170.2,72.6,High Activity,12.0,5.0,25.06210292446434,Overweight,Fat Loss,1416.7148,1.81,2564.253788,1,3.0,2.0
60,Male,180.3,99.8,High Activity,10.0,10.0,30.70005035669582,Obese,Fat Loss,1950.0223000000005,1.81,3529.540363000001,0,3.0,3.0
56,Female,170.2,68.0,High Activity,7.0,0.0,23.474145989856407,Normal,Fat Loss,1361.1886,1.81,2463.751366,1,3.0,1.0
28,Female,172.7,93.0,High Activity,10.0,0.0,31.181591193245737,Obese,Fat Loss,1721.3486,1.81,3115.640966,1,3.0,3.0
30,Male,188.0,102.1,High Activity,5.0,0.0,28.88750565866908,Overweight,Fat Loss,2188.0977000000003,1.81,3960.4568370000006,0,3.0,2.0
59,Female,167.6,113.4,Low Activity,2.0,0.0,40.370583443931174,Obese,Fat Loss,1759.9576,1.29,2270.345304,1,1.0,3.0
39,Male,154.9,104.3,High Activity,40.0,15.0,43.469182516803144,Obese,Fat Loss,2007.6312,1.81,3633.812472,0,3.0,3.0
55,Female,157.5,72.6,Moderate Activity,4.0,2.0,29.26681783824641,Overweight,Fat Loss,1368.7101999999998,1.55,2121.5008099999995,1,2.0,2.0
50,Male,167.6,81.6,High Activity,40.0,2.0,29.049732001982218,Overweight,Fat Loss,1702.0196,1.81,3080.6554760000004,0,3.0,2.0
62,Male,154.9,113.4,High Activity,10.0,5.0,47.26179575652422,Obese,Fat Loss,1998.9729000000004,1.81,3618.140949000001,0,3.0,3.0
56,Male,190.5,108.9,High Activity,18.0,0.0,30.008060016120034,Obese,Fat Loss,2143.5928000000004,1.81,3879.902968000001,0,3.0,3.0
52,Female,175.3,52.2,High Activity,14.0,0.0,16.986608239676485,Underweight,Fat Loss,1248.2058,1.81,2259.252498,1,3.0,
58,Male,193.0,83.9,High Activity,5.0,10.0,22.52409460656662,Normal,Fat Loss,1809.3113000000003,1.81,3274.8534530000006,0,3.0,1.0
57,Female,162.6,72.6,High Activity,10.0,0.0,27.459684190937853,Overweight,Fat Loss,1375.85,1.81,2490.2885,1,3.0,2.0
29,Female,165.1,68.0,High Activity,3.0,10.0,24.946795455721087,Normal,Fat Loss,1462.2988000000003,1.81,2646.7608280000004,1,3.0,1.0
53,Male,154.9,82.6,High Activity,35.0,8.0,34.42525863746826,Obese,Fat Loss,1637.4383000000003,1.81,2963.7633230000006,0,3.0,3.0
48,Female,172.7,61.2,High Activity,7.0,2.0,20.519498720716552,Normal,Fat Loss,1340.6940000000002,1.81,2426.6561400000005,1,3.0,1.0
53,Male,154.9,93.0,High Activity,12.0,10.0,38.75967376857807,Obese,Fat Loss,1776.7671000000005,1.81,3215.948451000001,0,3.0,3.0
47,Female,154.9,59.0,High Activity,12.0,10.0,24.58947045533447,Normal,Fat Loss,1269.5362,1.81,2297.860522,1,3.0,1.0
21,Male,188.0,65.8,High Activity,7.0,5.0,18.617021276595747,Normal,Fat Loss,1752.8796000000002,1.81,3172.7120760000003,0,3.0,1.0
19,Male,185.4,61.2,High Activity,7.0,5.0,17.804589394748692,Underweight,Fat Loss,1690.13,1.81,3059.1353000000004,0,3.0,
30,Female,167.6,72.6,High Activity,4.0,4.0,25.84571744294006,Overweight,Fat Loss,1508.2499999999998,1.81,2729.9325,1,3.0,2.0
29,Male,182.9,90.7,Moderate Activity,3.0,1.0,27.113143716700833,Overweight,Fat Loss,2016.5740000000003,1.55,3125.6897000000004,0,2.0,2.0
49,Male,182.9,97.5,Moderate Activity,4.0,2.0,29.14588216514147,Overweight,Fat Loss,1994.1336,1.55,3090.90708,0,2.0,2.0
47,Female,167.6,59.9,Moderate Activity,3.0,0.0,21.324496898513907,Normal,Fat Loss,1317.2031,1.55,2041.664805,1,2.0,1.0
55,Female,162.6,59.0,High Activity,15.0,0.0,22.315721312194675,Normal,Fat Loss,1258.7507999999998,1.81,2278.3389479999996,1,3.0,1.0
57,Male,170.2,95.3,High Activity,6.0,0.0,32.89832518872523,Obese,Fat Loss,1858.2969000000003,1.81,3363.5173890000005,0,3.0,3.0
59,Female,165.1,54.4,High Activity,6.0,0.0,19.95743636457687,Normal,Fat Loss,1206.6395999999997,1.81,2184.0176759999995,1,3.0,1.0
33,Male,188.0,99.8,High Activity,10.0,0.0,28.236758714350387,Overweight,Fat Loss,2140.2536000000005,1.81,3873.859016000001,0,3.0,2.0
32,Female,165.1,54.4,High Activity,10.0,2.0,19.95743636457687,Normal,Fat Loss,1323.5495999999998,1.81,2395.6247759999997,1,3.0,1.0
55,Male,154.9,104.3,High Activity,8.0,4.0,43.469182516803144,Obese,Fat Loss,1916.7992000000002,1.81,3469.4065520000004,0,3.0,3.0
56,Female,152.4,64.4,Low Activity,0.0,0.0,27.727833233444244,Overweight,Fat Loss,1272.7549999999999,1.29,1641.85395,1,1.0,2.0
56,Female,167.6,77.1,High Activity,10.0,10.0,27.44772472246114,Overweight,Fat Loss,1437.2814999999998,1.81,2601.4795149999995,1,3.0,2.0
57,Female,165.1,59.0,Low Activity,0.0,0.0,21.645013704228592,Normal,Fat Loss,1257.8357999999998,1.29,1622.608182,1,1.0,1.0
50,Male,188.0,86.2,Moderate Activity,3.0,2.0,24.38886373924853,Normal,Fat Loss,1861.5454000000004,1.55,2885.3953700000006,0,2.0,1.0
18,Male,182.9,95.3,High Activity,10.0,10.0,28.488231490645965,Overweight,Fat Loss,2140.6472,1.81,3874.5714319999997,0,3.0,2.0
53,Female,170.2,104.3,Moderate Activity,4.0,1.0,36.00519745208858,Obese,Fat Loss,1709.8446999999999,1.55,2650.259285,1,2.0,3.0
38,Female,167.6,88.5,High Activity,5.0,2.0,31.506143163914537,Obese,Fat Loss,1620.6373,1.81,2933.3535130000005,1,3.0,3.0
37,Male,188.0,131.5,High Activity,6.0,1.0,37.20574920778633,Obese,Fat Loss,2542.2305,1.81,4601.437205,0,3.0,3.0
51,Male,172.7,113.4,High Activity,42.0,0.0,38.02142410015126,Obese,Fat Loss,2146.8421,1.81,3885.784201,0,3.0,3.0
53,Female,162.6,68.0,High Activity,40.0,0.0,25.719814393715897,Overweight,Fat Loss,1350.6338,1.81,2444.647178,1,3.0,2.0
