age,gender,height_cm,weight_kg,bmi,bmi_category,bmr,tdee,activity_level,activity_multiplier,Mod_act,Vig_act,has_activity_data,fitness_goal,workout_template_id,nutrition_template_id,data_source,split
70,Male,179.0,61.0,19.02,Normal,1367.2,2474.6,High Activity,1.81,4.2,2.59,True,Muscle Gain,6,5,synthetic,train
32,Male,163.7,52.6,19.61,Normal,1396.5,1801.5,Low Activity,1.29,2.12,0.76,True,Muscle Gain,4,5,synthetic,train
54,Female,168.1,62.1,21.98,Normal,1309.0,2369.2,High Activity,1.81,6.41,2.6,True,Muscle Gain,6,5,synthetic,train
51,Female,162.5,59.0,22.33,Normal,1275.7,2309.0,High Activity,1.81,5.09,2.12,True,Muscle Gain,6,5,synthetic,train
20,Male,185.0,61.4,17.94,Underweight,1684.8,3049.5,High Activity,1.81,5.7,3.63,True,Muscle Gain,6,4,synthetic,train
31,Female,170.9,61.8,21.14,Normal,1414.1,2559.6,High Activity,1.81,5.08,2.73,True,Muscle Gain,6,5,synthetic,train
64,Female,150.0,44.0,19.55,Normal,1041.9,1885.8,High Activity,1.81,5.99,2.15,True,Muscle Gain,6,5,synthetic,train
57,Female,170.1,53.3,18.42,Underweight,1220.9,2209.9,High Activity,1.81,5.86,2.16,True,Muscle Gain,6,4,synthetic,train
27,Female,160.2,45.0,17.54,Underweight,1243.2,2250.2,High Activity,1.81,6.79,2.63,True,Muscle Gain,6,4,synthetic,train
74,Male,172.2,67.5,22.75,Normal,1398.4,2531.2,High Activity,1.81,6.11,3.02,True,Muscle Gain,6,5,synthetic,train
45,Male,172.6,49.7,16.67,Underweight,1326.4,2400.7,High Activity,1.81,6.1,3.16,True,Muscle Gain,6,4,synthetic,train
46,Male,175.4,52.7,17.13,Underweight,1375.2,1774.0,Low Activity,1.29,1.7,0.33,True,Muscle Gain,4,4,synthetic,train
31,Female,163.0,56.9,21.41,Normal,1344.1,2432.9,High Activity,1.81,6.16,3.84,True,Muscle Gain,6,5,synthetic,train
37,Male,173.9,50.7,16.77,Underweight,1392.1,2519.6,High Activity,1.81,6.29,2.27,True,Muscle Gain,6,4,synthetic,train
67,Male,177.2,75.5,24.06,Normal,1570.5,2842.7,High Activity,1.81,5.28,3.24,True,Muscle Gain,6,5,synthetic,train
43,Male,179.0,69.4,21.68,Normal,1633.5,2956.5,High Activity,1.81,5.96,3.33,True,Muscle Gain,6,5,synthetic,train
29,Male,176.6,62.0,19.88,Normal,1601.6,2898.9,High Activity,1.81,6.16,3.62,True,Muscle Gain,6,5,synthetic,train
43,Female,154.0,59.0,24.9,Normal,1284.2,2324.4,High Activity,1.81,5.75,2.96,True,Muscle Gain,6,5,synthetic,train
65,Male,177.7,76.2,24.12,Normal,1593.0,2883.4,High Activity,1.81,6.95,3.39,True,Muscle Gain,6,5,synthetic,train
23,Female,153.4,55.6,23.61,Normal,1337.0,2419.9,High Activity,1.81,5.68,2.86,True,Muscle Gain,6,5,synthetic,train
71,Male,164.8,57.0,20.99,Normal,1239.4,2243.4,High Activity,1.81,4.49,2.48,True,Muscle Gain,6,5,synthetic,train
61,Female,152.7,40.8,17.51,Underweight,1034.3,1872.2,High Activity,1.81,5.25,3.93,True,Muscle Gain,6,4,synthetic,train
20,Male,175.5,57.5,18.66,Normal,1586.8,2872.1,High Activity,1.81,6.7,2.11,True,Muscle Gain,6,5,synthetic,train
54,Male,161.8,58.6,22.39,Normal,1344.1,2432.8,High Activity,1.81,6.28,3.23,True,Muscle Gain,6,5,synthetic,train
60,Male,172.8,56.6,18.96,Normal,1335.8,1723.2,Low Activity,1.29,2.17,0.53,True,Muscle Gain,4,5,synthetic,train
21,Male,187.2,69.2,19.75,Normal,1795.2,3249.3,High Activity,1.81,6.17,3.97,True,Muscle Gain,6,5,synthetic,train
63,Male,175.5,58.7,19.07,Normal,1359.5,2460.6,High Activity,1.81,6.42,2.96,True,Muscle Gain,6,5,synthetic,train
43,Male,174.5,58.7,19.29,Normal,1468.1,2275.6,Moderate Activity,1.55,3.43,2.02,True,Muscle Gain,5,5,synthetic,train
73,Male,162.3,56.9,21.59,Normal,1214.3,1882.1,Moderate Activity,1.55,4.01,1.7,True,Muscle Gain,5,5,synthetic,train
59,Male,175.5,68.8,22.35,Normal,1518.0,2352.9,Moderate Activity,1.55,3.58,1.99,True,Muscle Gain,5,5,synthetic,train
26,Male,163.8,65.1,24.26,Normal,1598.5,2893.4,High Activity,1.81,7.2,3.17,True,Muscle Gain,6,5,synthetic,train
67,Female,157.1,52.3,21.21,Normal,1128.2,2042.1,High Activity,1.81,5.99,2.41,True,Muscle Gain,6,5,synthetic,train
50,Male,165.5,65.8,24.02,Normal,1480.2,2679.2,High Activity,1.81,6.05,3.41,True,Muscle Gain,6,5,synthetic,train
49,Male,188.0,60.0,16.98,Underweight,1516.1,2744.2,High Activity,1.81,6.05,2.8,True,Muscle Gain,6,4,synthetic,train
52,Male,168.6,65.6,23.09,Normal,1481.2,2681.0,High Activity,1.81,7.11,2.95,True,Muscle Gain,6,5,synthetic,train
59,Female,158.3,40.6,16.2,Underweight,1057.6,1914.2,High Activity,1.81,4.92,2.44,True,Muscle Gain,6,4,synthetic,train
58,Male,175.3,55.3,18.0,Underweight,1341.1,2427.4,High Activity,1.81,5.18,3.32,True,Muscle Gain,6,4,synthetic,train
67,Male,175.9,63.6,20.58,Normal,1404.6,2542.3,High Activity,1.81,6.36,3.77,True,Muscle Gain,6,5,synthetic,train
51,Male,169.4,70.6,24.63,Normal,1558.0,2820.0,High Activity,1.81,5.76,2.3,True,Muscle Gain,6,5,synthetic,train
33,Female,166.4,47.4,17.13,Underweight,1258.8,2278.3,High Activity,1.81,6.85,2.19,True,Muscle Gain,6,4,synthetic,train
37,Male,166.3,67.5,24.43,Normal,1581.0,2861.7,High Activity,1.81,5.55,2.84,True,Muscle Gain,6,5,synthetic,train
23,Female,170.6,52.1,17.89,Underweight,1357.8,2457.7,High Activity,1.81,6.2,3.09,True,Muscle Gain,6,4,synthetic,train
51,Male,168.7,52.2,18.34,Underweight,1307.9,2367.4,High Activity,1.81,4.74,2.38,True,Muscle Gain,6,4,synthetic,train
40,Female,150.8,49.6,21.8,Normal,1199.9,1859.9,Moderate Activity,1.55,3.9,1.87,True,Muscle Gain,5,5,synthetic,train
54,Female,162.6,63.7,24.12,Normal,1306.9,2025.7,Moderate Activity,1.55,3.69,2.04,True,Muscle Gain,5,5,synthetic,train
69,Female,166.2,47.0,17.01,Underweight,1098.1,1987.6,High Activity,1.81,4.97,3.46,True,Muscle Gain,6,4,synthetic,train
37,Female,169.6,52.2,18.16,Underweight,1295.7,1671.5,Low Activity,1.29,1.86,1.45,True,Muscle Gain,4,4,synthetic,train
71,Female,159.9,44.1,17.26,Underweight,1043.5,1888.8,High Activity,1.81,5.5,2.3,True,Muscle Gain,6,4,synthetic,train
25,Male,175.5,65.5,21.27,Normal,1665.6,3014.6,High Activity,1.81,6.22,1.36,True,Muscle Gain,6,5,synthetic,train
23,Female,164.1,47.2,17.55,Underweight,1293.0,2340.3,High Activity,1.81,5.63,3.55,True,Muscle Gain,6,4,synthetic,train
19,Female,158.1,41.9,16.76,Underweight,1242.1,2248.2,High Activity,1.81,5.47,2.61,True,Muscle Gain,6,4,synthetic,train
21,Female,163.2,63.1,23.71,Normal,1446.1,2617.5,High Activity,1.81,6.56,2.06,True,Muscle Gain,6,5,synthetic,train
55,Male,182.0,75.2,22.69,Normal,1656.5,2998.3,High Activity,1.81,6.34,1.83,True,Muscle Gain,6,5,synthetic,train
24,Male,196.6,95.3,24.67,Normal,2172.9,3933.0,High Activity,1.81,5.61,2.28,True,Muscle Gain,6,5,synthetic,train
55,Male,189.0,62.7,17.55,Underweight,1522.8,2756.3,High Activity,1.81,6.44,3.01,True,Muscle Gain,6,4,synthetic,train
70,Female,169.5,46.3,16.11,Underweight,1097.8,1987.0,High Activity,1.81,6.45,2.15,True,Muscle Gain,6,4,synthetic,train
38,Female,157.2,44.9,18.16,Underweight,1185.0,2144.9,High Activity,1.81,5.43,3.35,True,Muscle Gain,6,4,synthetic,train
46,Female,165.7,57.7,21.01,Normal,1295.5,1671.2,Low Activity,1.29,1.86,0.87,True,Muscle Gain,4,5,synthetic,train
19,Female,160.6,51.9,20.12,Normal,1342.9,2430.6,High Activity,1.81,5.5,2.79,True,Muscle Gain,6,5,synthetic,train
25,Male,185.5,68.7,19.95,Normal,1756.4,2722.4,Moderate Activity,1.55,4.36,1.83,True,Muscle Gain,5,5,synthetic,train
22,Female,161.8,42.1,16.1,Underweight,1243.1,2250.1,High Activity,1.81,6.01,3.35,True,Muscle Gain,6,4,synthetic,train
52,Female,166.0,47.6,17.27,Underweight,1177.0,2130.4,High Activity,1.81,5.99,2.79,True,Muscle Gain,6,4,synthetic,train
69,Male,166.4,65.9,23.82,Normal,1378.4,2495.0,High Activity,1.81,4.38,2.4,True,Muscle Gain,6,5,synthetic,train
65,Female,161.0,60.9,23.51,Normal,1228.3,2223.1,High Activity,1.81,5.63,2.74,True,Muscle Gain,6,5,synthetic,train
42,Female,168.7,55.0,19.3,Normal,1296.6,2346.9,High Activity,1.81,5.76,2.78,True,Muscle Gain,6,5,synthetic,train
49,Male,166.9,62.5,22.45,Normal,1448.4,2621.7,High Activity,1.81,5.14,2.9,True,Muscle Gain,6,5,synthetic,train
57,Male,157.7,41.5,16.68,Underweight,1077.2,1389.5,Low Activity,1.29,2.06,0.82,True,Muscle Gain,4,4,synthetic,train
66,Female,176.3,70.9,22.8,Normal,1363.2,2467.4,High Activity,1.81,5.52,3.07,True,Muscle Gain,6,5,synthetic,train
64,Female,153.3,54.7,23.29,Normal,1151.6,2084.4,High Activity,1.81,6.28,3.36,True,Muscle Gain,6,5,synthetic,train
42,Female,156.4,56.7,23.16,Normal,1274.1,2306.2,High Activity,1.81,5.32,2.94,True,Muscle Gain,6,5,synthetic,train
67,Male,165.4,57.9,21.15,Normal,1277.2,2311.7,High Activity,1.81,5.77,3.13,True,Muscle Gain,6,5,synthetic,train
71,Male,186.5,56.5,16.23,Underweight,1336.6,2419.2,High Activity,1.81,5.66,3.31,True,Muscle Gain,6,4,synthetic,train
25,Female,171.3,70.8,24.14,Normal,1525.0,2760.2,High Activity,1.81,6.0,2.92,True,Muscle Gain,6,5,synthetic,train
51,Male,173.4,69.9,23.25,Normal,1567.9,2430.2,Moderate Activity,1.55,4.68,2.15,True,Muscle Gain,5,5,synthetic,train
65,Male,188.1,84.5,23.88,Normal,1754.0,2718.7,Moderate Activity,1.55,5.33,2.1,True,Muscle Gain,5,5,synthetic,train
33,Male,184.0,72.8,21.51,Normal,1759.3,3184.4,High Activity,1.81,5.57,2.33,True,Muscle Gain,6,5,synthetic,train
21,Female,157.3,43.7,17.66,Underweight,1247.6,2258.2,High Activity,1.81,6.34,2.6,True,Muscle Gain,6,4,synthetic,train
62,Female,159.1,61.0,24.1,Normal,1236.2,2237.5,High Activity,1.81,5.37,2.95,True,Muscle Gain,6,5,synthetic,train
72,Female,176.4,73.6,23.65,Normal,1363.2,2467.4,High Activity,1.81,6.77,2.8,True,Muscle Gain,6,5,synthetic,train
63,Male,185.5,57.9,16.84,Underweight,1397.0,2528.6,High Activity,1.81,6.56,3.14,True,Muscle Gain,6,4,synthetic,train
36,Female,155.7,48.5,20.01,Normal,1222.3,2212.4,High Activity,1.81,5.56,3.19,True,Muscle Gain,6,5,synthetic,train
71,Male,182.1,58.3,17.59,Underweight,1340.2,2425.8,High Activity,1.81,6.24,2.33,True,Muscle Gain,6,4,synthetic,train
64,Female,168.0,55.8,19.8,Normal,1207.2,2185.0,High Activity,1.81,6.5,3.16,True,Muscle Gain,6,5,synthetic,train
71,Male,188.4,86.8,24.45,Normal,1752.1,3171.4,High Activity,1.81,5.33,2.15,True,Muscle Gain,6,5,synthetic,train
54,Female,160.7,50.0,19.35,Normal,1173.4,2123.9,High Activity,1.81,6.91,2.79,True,Muscle Gain,6,5,synthetic,train
18,Female,174.4,71.2,23.4,Normal,1568.1,2838.3,High Activity,1.81,5.0,2.95,True,Muscle Gain,6,5,synthetic,train
48,Female,164.5,43.7,16.14,Underweight,1153.1,2087.1,High Activity,1.81,5.9,2.36,True,Muscle Gain,6,4,synthetic,train
45,Female,156.2,40.7,16.68,Underweight,1113.1,2014.6,High Activity,1.81,6.99,2.66,True,Muscle Gain,6,4,synthetic,train
61,Male,170.8,53.3,18.27,Underweight,1275.5,2308.7,High Activity,1.81,5.79,1.59,True,Muscle Gain,6,4,synthetic,train
24,Female,168.2,52.7,18.64,Normal,1352.3,2447.6,High Activity,1.81,5.85,3.06,True,Muscle Gain,6,5,synthetic,train
24,Male,174.1,54.0,17.83,Underweight,1511.8,1950.3,Low Activity,1.29,1.43,1.03,True,Muscle Gain,4,4,synthetic,train
43,Male,165.0,58.4,21.47,Normal,1418.6,1830.1,Low Activity,1.29,1.02,1.12,True,Muscle Gain,4,5,synthetic,train
58,Male,171.6,53.4,18.13,Underweight,1297.5,2348.5,High Activity,1.81,5.37,2.29,True,Muscle Gain,6,4,synthetic,train
51,Female,162.4,50.0,18.93,Normal,1191.9,2157.3,High Activity,1.81,5.14,2.84,True,Muscle Gain,6,5,synthetic,train
23,Female,153.1,56.1,23.94,Normal,1341.5,2428.2,High Activity,1.81,5.75,1.62,True,Muscle Gain,6,5,synthetic,train
56,Female,154.9,43.1,17.97,Underweight,1083.9,1961.9,High Activity,1.81,5.86,2.79,True,Muscle Gain,6,4,synthetic,train
68,Male,157.9,54.8,21.99,Normal,1195.0,2162.9,High Activity,1.81,5.77,2.98,True,Muscle Gain,6,5,synthetic,train
69,Female,156.1,44.8,18.37,Underweight,1046.6,1894.3,High Activity,1.81,6.09,3.59,True,Muscle Gain,6,4,synthetic,train
19,Male,172.9,50.7,16.98,Underweight,1489.6,2696.1,High Activity,1.81,5.24,2.4,True,Muscle Gain,6,4,synthetic,train
67,Male,158.0,61.6,24.67,Normal,1290.8,2336.3,High Activity,1.81,4.34,2.9,True,Muscle Gain,6,5,synthetic,train
45,Male,190.0,75.9,21.03,Normal,1761.8,2730.8,Moderate Activity,1.55,4.4,1.5,True,Muscle Gain,5,5,synthetic,train
37,Female,162.8,54.4,20.53,Normal,1295.0,2007.3,Moderate Activity,1.55,3.59,2.02,True,Muscle Gain,2,7,synthetic,train
57,Female,159.7,46.5,18.23,Underweight,1125.2,2036.6,High Activity,1.81,5.48,2.7,True,Muscle Gain,6,4,synthetic,train
23,Female,153.9,43.1,18.21,Underweight,1223.2,1895.9,Moderate Activity,1.55,4.06,1.87,True,Muscle Gain,8,5,synthetic,train
62,Male,177.9,78.8,24.88,Normal,1645.8,2123.0,Low Activity,1.29,1.42,0.61,True,Muscle Gain,4,5,synthetic,train
22,Male,177.9,50.9,16.07,Underweight,1498.8,2323.2,Moderate Activity,1.55,3.44,1.49,True,Muscle Gain,5,4,synthetic,train
52,Male,164.9,52.3,19.21,Normal,1284.7,2325.3,High Activity,1.81,4.99,2.14,True,Muscle Gain,6,5,synthetic,train
41,Female,169.6,69.4,24.13,Normal,1437.1,2601.2,High Activity,1.81,5.43,2.65,True,Muscle Gain,6,5,synthetic,train
43,Female,157.8,57.9,23.23,Normal,1285.4,2326.5,High Activity,1.81,7.11,2.23,True,Muscle Gain,6,5,synthetic,train
39,Male,191.1,78.6,21.52,Normal,1837.0,2369.8,Low Activity,1.29,1.31,0.91,True,Muscle Gain,4,5,synthetic,train
33,Female,170.4,47.7,16.44,Underweight,1273.6,1974.1,Moderate Activity,1.55,3.08,2.05,True,Muscle Gain,5,4,synthetic,train
40,Female,158.7,57.8,22.94,Normal,1300.1,2353.2,High Activity,1.81,5.0,2.46,True,Muscle Gain,6,5,synthetic,train
52,Male,183.2,80.8,24.08,Normal,1755.3,3177.2,High Activity,1.81,4.75,3.12,True,Muscle Gain,6,5,synthetic,train
35,Male,183.9,77.1,22.79,Normal,1804.5,3266.2,High Activity,1.81,5.69,2.31,True,Muscle Gain,6,5,synthetic,train
55,Female,163.0,65.8,24.75,Normal,1322.4,2393.5,High Activity,1.81,6.68,2.53,True,Muscle Gain,6,5,synthetic,train
41,Female,161.4,52.8,20.29,Normal,1258.6,1950.8,Moderate Activity,1.55,4.06,1.79,True,Muscle Gain,5,5,synthetic,train
59,Male,182.1,60.3,18.18,Underweight,1435.2,2597.7,High Activity,1.81,5.38,2.98,True,Muscle Gain,6,4,synthetic,train
57,Male,189.7,57.7,16.03,Underweight,1448.1,2621.0,High Activity,1.81,6.44,1.99,True,Muscle Gain,6,4,synthetic,train
52,Male,183.4,61.4,18.26,Underweight,1496.0,2318.8,Moderate Activity,1.55,3.23,2.16,True,Muscle Gain,5,4,synthetic,train
58,Female,174.0,49.0,16.2,Underweight,1188.8,2151.7,High Activity,1.81,5.86,3.38,True,Muscle Gain,6,4,synthetic,train
22,Female,164.4,43.9,16.23,Underweight,1267.6,1964.9,Moderate Activity,1.55,4.45,2.16,True,Muscle Gain,5,4,synthetic,train
41,Female,165.5,59.7,21.81,Normal,1335.3,2416.9,High Activity,1.81,5.28,1.88,True,Muscle Gain,6,5,synthetic,train
64,Male,182.1,74.2,22.39,Normal,1593.2,2883.7,High Activity,1.81,5.98,3.62,True,Muscle Gain,6,5,synthetic,train
21,Male,180.9,62.7,19.17,Normal,1678.1,3037.4,High Activity,1.81,7.54,2.71,True,Muscle Gain,6,5,synthetic,train
19,Female,172.4,67.0,22.56,Normal,1518.9,2749.3,High Activity,1.81,6.29,2.43,True,Muscle Gain,6,5,synthetic,train
29,Female,152.8,40.0,17.14,Underweight,1165.2,2108.9,High Activity,1.81,4.67,2.76,True,Muscle Gain,6,4,synthetic,train
52,Female,155.7,45.0,18.54,Normal,1120.6,2028.3,High Activity,1.81,5.26,2.65,True,Muscle Gain,6,5,synthetic,train
38,Male,169.0,62.2,21.78,Normal,1516.8,2745.5,High Activity,1.81,5.67,3.14,True,Muscle Gain,6,5,synthetic,train
54,Male,167.9,61.3,21.75,Normal,1409.0,2184.0,Moderate Activity,1.55,3.91,2.44,True,Muscle Gain,5,5,synthetic,train
36,Male,174.5,50.8,16.69,Underweight,1402.3,2538.2,High Activity,1.81,4.36,2.01,True,Muscle Gain,6,4,synthetic,train
25,Male,181.2,78.0,23.77,Normal,1861.3,2401.1,Low Activity,1.29,2.28,0.71,True,Muscle Gain,4,5,synthetic,train
62,Male,176.2,54.3,17.51,Underweight,1309.9,2370.9,High Activity,1.81,5.59,2.35,True,Muscle Gain,6,4,synthetic,train
53,Female,163.4,64.7,24.26,Normal,1322.8,2394.3,High Activity,1.81,5.15,3.37,True,Muscle Gain,6,5,synthetic,train
19,Male,168.5,64.3,22.64,Normal,1650.2,2557.8,Moderate Activity,1.55,3.78,2.63,True,Muscle Gain,5,5,synthetic,train
68,Female,165.2,59.7,21.89,Normal,1217.0,1886.4,Moderate Activity,1.55,3.11,1.97,True,Muscle Gain,5,5,synthetic,train
60,Male,190.2,61.5,17.0,Underweight,1484.4,2300.9,Moderate Activity,1.55,3.41,2.06,True,Muscle Gain,5,4,synthetic,train
42,Male,183.4,63.9,19.0,Normal,1585.9,2870.4,High Activity,1.81,5.53,2.93,True,Muscle Gain,6,5,synthetic,train
61,Female,169.4,61.3,21.38,Normal,1275.2,2308.1,High Activity,1.81,5.51,2.92,True,Muscle Gain,6,5,synthetic,train
28,Female,161.5,56.8,21.77,Normal,1351.4,2446.0,High Activity,1.81,5.52,2.6,True,Muscle Gain,6,5,synthetic,train
18,Male,176.0,64.1,20.67,Normal,1689.3,3057.6,High Activity,1.81,6.82,2.55,True,Muscle Gain,6,5,synthetic,train
28,Male,184.8,75.4,22.08,Normal,1826.2,3305.4,High Activity,1.81,5.89,2.24,True,Muscle Gain,6,5,synthetic,train
43,Male,175.8,56.6,18.31,Underweight,1445.9,2617.2,High Activity,1.81,4.51,2.35,True,Muscle Gain,6,4,synthetic,train
32,Male,179.5,59.2,18.39,Underweight,1561.8,2826.8,High Activity,1.81,5.56,2.92,True,Muscle Gain,6,4,synthetic,train
26,Male,182.2,58.2,17.52,Underweight,1594.6,2886.2,High Activity,1.81,7.91,1.9,True,Muscle Gain,6,4,synthetic,train
62,Female,166.6,66.0,23.79,Normal,1305.8,2363.6,High Activity,1.81,5.41,2.82,True,Muscle Gain,6,5,synthetic,train
61,Male,164.4,59.7,22.07,Normal,1330.5,2408.1,High Activity,1.81,4.94,2.92,True,Muscle Gain,6,5,synthetic,train
52,Male,173.4,74.7,24.86,Normal,1626.0,2520.4,Moderate Activity,1.55,5.15,2.2,True,Muscle Gain,5,5,synthetic,train
36,Male,190.7,70.7,19.45,Normal,1746.1,2706.5,Moderate Activity,1.55,4.06,1.95,True,Muscle Gain,5,5,synthetic,train
44,Male,161.5,48.9,18.74,Normal,1268.4,2295.9,High Activity,1.81,6.71,2.46,True,Muscle Gain,6,5,synthetic,train
73,Female,162.5,49.5,18.72,Normal,1092.3,1409.1,Low Activity,1.29,1.68,0.99,True,Muscle Gain,4,5,synthetic,train
61,Female,161.6,56.6,21.65,Normal,1207.1,2184.9,High Activity,1.81,7.11,1.89,True,Muscle Gain,6,5,synthetic,train
44,Male,190.5,75.5,20.82,Normal,1764.8,3194.3,High Activity,1.81,5.71,3.28,True,Muscle Gain,6,5,synthetic,train
45,Male,187.1,75.5,21.55,Normal,1742.0,2247.2,Low Activity,1.29,2.35,0.48,True,Muscle Gain,4,5,synthetic,train
25,Male,182.7,67.2,20.14,Normal,1723.9,3120.2,High Activity,1.81,6.51,3.19,True,Muscle Gain,6,5,synthetic,train
39,Male,192.9,88.4,23.75,Normal,1976.8,3578.0,High Activity,1.81,6.17,2.91,True,Muscle Gain,6,5,synthetic,train
47,Male,188.8,70.5,19.78,Normal,1672.5,2157.5,Low Activity,1.29,1.62,0.74,True,Muscle Gain,4,5,synthetic,train
54,Male,176.4,59.7,19.17,Normal,1428.0,2584.7,High Activity,1.81,5.92,2.32,True,Muscle Gain,6,5,synthetic,train
21,Female,168.8,47.8,16.77,Underweight,1321.5,2392.0,High Activity,1.81,6.68,3.74,True,Muscle Gain,6,4,synthetic,train
49,Female,164.7,49.1,18.11,Underweight,1200.1,2172.2,High Activity,1.81,6.43,2.22,True,Muscle Gain,6,4,synthetic,train
43,Male,174.4,60.4,19.85,Normal,1490.5,2310.2,Moderate Activity,1.55,2.79,1.64,True,Muscle Gain,5,5,synthetic,train
73,Female,170.1,57.6,19.9,Normal,1190.5,2154.9,High Activity,1.81,6.02,2.6,True,Muscle Gain,6,5,synthetic,train
42,Female,152.3,41.3,17.8,Underweight,1119.5,1735.2,Moderate Activity,1.55,4.53,1.81,True,Muscle Gain,5,4,synthetic,train
71,Female,165.0,54.4,20.0,Normal,1154.7,2089.9,High Activity,1.81,7.57,3.06,True,Muscle Gain,6,5,synthetic,train
21,Male,161.1,60.0,23.11,Normal,1545.8,2797.9,High Activity,1.81,6.24,3.21,True,Muscle Gain,6,5,synthetic,train
58,Female,155.9,43.7,17.96,Underweight,1083.1,1960.4,High Activity,1.81,5.63,3.24,True,Muscle Gain,6,4,synthetic,train
41,Female,163.5,55.3,20.68,Normal,1287.4,1660.7,Low Activity,1.29,1.6,0.87,True,Muscle Gain,4,5,synthetic,train
26,Male,176.7,76.6,24.54,Normal,1814.4,3284.1,High Activity,1.81,6.65,3.1,True,Muscle Gain,6,5,synthetic,train
68,Male,173.6,48.6,16.11,Underweight,1186.2,2147.1,High Activity,1.81,5.13,3.01,True,Muscle Gain,6,4,synthetic,train
38,Male,173.7,49.2,16.32,Underweight,1365.5,2471.5,High Activity,1.81,5.96,3.92,True,Muscle Gain,6,4,synthetic,train
54,Female,159.1,43.7,17.25,Underweight,1110.6,2010.1,High Activity,1.81,5.74,3.36,True,Muscle Gain,6,4,synthetic,train
65,Female,170.9,53.0,18.15,Underweight,1185.7,2146.0,High Activity,1.81,6.3,1.72,True,Muscle Gain,6,4,synthetic,train
19,Female,171.4,70.7,24.07,Normal,1549.8,2805.1,High Activity,1.81,6.72,3.09,True,Muscle Gain,6,5,synthetic,train
40,Male,174.2,58.6,19.3,Normal,1482.3,2682.9,High Activity,1.81,5.45,2.63,True,Muscle Gain,6,5,synthetic,train
18,Female,175.8,49.8,16.11,Underweight,1374.2,2487.3,High Activity,1.81,6.21,3.09,True,Muscle Gain,6,4,synthetic,train
70,Female,164.1,49.2,18.28,Underweight,1107.9,1717.3,Moderate Activity,1.55,3.37,1.92,True,Muscle Gain,5,4,synthetic,train
52,Male,175.7,63.6,20.61,Normal,1488.3,2306.8,Moderate Activity,1.55,4.3,1.59,True,Muscle Gain,5,5,synthetic,train
42,Female,161.2,55.7,21.41,Normal,1280.0,2316.7,High Activity,1.81,5.41,2.58,True,Muscle Gain,6,5,synthetic,train
29,Male,172.3,56.4,18.99,Normal,1506.0,2725.8,High Activity,1.81,4.9,2.57,True,Muscle Gain,6,5,synthetic,train
24,Female,153.6,47.0,19.93,Normal,1253.9,2269.6,High Activity,1.81,4.78,3.69,True,Muscle Gain,6,5,synthetic,train
70,Female,174.9,73.8,24.13,Normal,1368.4,2476.8,High Activity,1.81,6.81,2.89,True,Muscle Gain,6,5,synthetic,train
40,Male,167.5,51.2,18.25,Underweight,1351.4,2445.9,High Activity,1.81,5.27,2.88,True,Muscle Gain,6,4,synthetic,train
30,Male,180.1,57.3,17.68,Underweight,1550.4,2806.2,High Activity,1.81,7.5,3.02,True,Muscle Gain,6,4,synthetic,train
28,Male,186.8,62.1,17.81,Underweight,1658.1,3001.2,High Activity,1.81,6.06,2.23,True,Muscle Gain,6,4,synthetic,train
30,Male,167.5,68.2,24.3,Normal,1635.0,2959.4,High Activity,1.81,6.7,3.06,True,Muscle Gain,6,5,synthetic,train
64,Female,170.7,55.0,18.89,Normal,1208.2,2186.9,High Activity,1.81,5.08,3.02,True,Muscle Gain,6,5,synthetic,train
37,Female,163.4,43.0,16.11,Underweight,1191.3,2156.2,High Activity,1.81,6.63,2.41,True,Muscle Gain,6,4,synthetic,train
49,Male,180.2,71.5,22.0,Normal,1632.6,2955.0,High Activity,1.81,5.95,3.94,True,Muscle Gain,6,5,synthetic,train
23,Male,162.5,64.1,24.25,Normal,1596.0,2888.8,High Activity,1.81,3.9,3.1,True,Muscle Gain,6,5,synthetic,train
61,Female,164.0,56.8,21.1,Normal,1216.4,1569.1,Low Activity,1.29,1.34,0.45,True,Muscle Gain,4,5,synthetic,train
54,Male,176.0,60.8,19.63,Normal,1440.5,2607.3,High Activity,1.81,6.23,3.18,True,Muscle Gain,6,5,synthetic,train
51,Male,175.2,71.7,23.35,Normal,1599.9,2895.8,High Activity,1.81,6.26,3.7,True,Muscle Gain,6,5,synthetic,train
64,Female,160.7,58.8,22.77,Normal,1211.6,2193.0,High Activity,1.81,6.99,2.98,True,Muscle Gain,6,5,synthetic,train
39,Female,166.3,48.7,17.59,Underweight,1243.9,2251.5,High Activity,1.81,5.63,3.24,True,Muscle Gain,6,4,synthetic,train
25,Female,158.8,43.1,17.07,Underweight,1229.7,2225.7,High Activity,1.81,7.48,2.68,True,Muscle Gain,6,4,synthetic,train
